date_case,Confirmed,Recovered,Deaths
2020-04-26,2922,2594,51
2020-04-27,2931,2609,52
2020-04-28,2938,2652,54
2020-04-29,2947,2665,54
2020-04-30,2954,2687,54
2020-05-01,2960,2719,54
2020-05-02,2966,2732,54
2020-05-03,2969,2739,54
2020-05-04,2987,2740,54
2020-05-05,2988,2747,54
2020-05-06,2989,2761,55
2020-05-07,2992,2772,55
2020-05-08,3000,2784,55
2020-05-09,3004,2787,56
2020-05-10,3009,2794,56
2020-05-11,3015,2796,56
2020-05-12,3017,2798,56
2020-05-13,3017,2844,56
2020-05-14,3018,2850,56
2020-05-15,3025,2854,56
2020-05-16,3025,2855,56
2020-05-17,3028,2856,56
2020-05-18,3031,2857,56
2020-05-19,3033,2857,56
2020-05-20,3034,2888,56
2020-05-21,3037,2897,56
2020-05-22,3037,2910,56
2020-05-23,3040,2916,56
2020-05-24,3040,2921,56
2020-05-25,3042,2928,57
2020-05-26,3045,2929,57
2020-05-27,3054,2931,57
2020-05-28,3065,2945,57
2020-05-29,3076,2945,57
2020-05-30,3077,2961,57
2020-05-31,3081,2963,57
2020-06-01,3082,2965,57
2020-06-02,3083,2966,58
2020-06-03,3084,2968,58
2020-06-04,3101,2968,58
2020-06-05,3102,2971,58
2020-06-06,3104,2971,58
2020-06-07,3112,2972,58
2020-06-08,3119,2973,58
2020-06-09,3121,2973,58
2020-06-10,3125,2981,58
2020-06-11,3125,2987,58
2020-06-12,3129,2987,58
2020-06-13,3134,2987,58
2020-06-14,3135,2987,58
2020-06-15,3135,2987,58
2020-06-16,3135,2993,58
2020-06-17,3135,2996,58
2020-06-18,3141,2997,58
2020-06-19,3146,3008,58
2020-06-20,3147,3018,58
2020-06-21,3148,3018,58
2020-06-22,3151,3022,58
2020-06-23,3156,3023,58
2020-06-24,3157,3026,58
2020-06-25,3158,3038,58
2020-06-26,3162,3040,58
2020-06-27,3162,3053,58
2020-06-28,3162,3053,58
2020-06-29,3169,3053,58
2020-06-30,3171,3056,58
2020-07-01,3173,3059,58
2020-07-02,3179,3059,58
2020-07-03,3180,3066,58
2020-07-04,3185,3066,58
2020-07-05,3190,3071,58
2020-07-06,3195,3072,58
2020-07-07,3195,3072,58
2020-07-08,3197,3074,58
2020-07-09,3202,3085,58
2020-07-10,3202,3087,58
2020-07-11,3216,3088,58
2020-07-12,3217,3088,58
2020-07-13,3220,3090,58
2020-07-14,3227,3091,58
2020-07-15,3232,3092,58
2020-07-16,3236,3095,58
2020-07-17,3239,3096,58
2020-07-18,3246,3096,58
2020-07-19,3249,3096,58
2020-07-20,3250,3096,58
2020-07-21,3255,3105,58
2020-07-22,3253,3105,58
2020-07-23,3269,3105,58
2020-07-24,3279,3107,58
2020-07-25,3282,3109,58
2020-07-26,3291,3109,58
2020-07-27,3295,3111,58
2020-07-28,3297,3111,58
2020-07-29,3298,3111,58
2020-07-30,3304,3111,58
2020-07-31,3310,3125,58
2020-08-01,3312,3135,58
2020-08-02,3317,3142,58
2020-08-03,3320,3142,58
2020-08-04,3321,3142,58
2020-08-05,3328,3144,58
2020-08-06,3330,3148,58
2020-08-07,3345,3148,58
2020-08-08,3348,3150,58
2020-08-09,3351,3151,58
2020-08-10,3351,3160,58
2020-08-11,3351,3163,58
2020-08-12,3356,3169,58
2020-08-13,3359,3169,58
2020-08-14,3376,3173,58
2020-08-15,3376,3193,58
2020-08-16,3377,3194,58
2020-08-17,3378,3194,58
2020-08-18,3381,3198,58
2020-08-19,3382,3199,58
2020-08-20,3389,3218,58
2020-08-21,3390,3219,58
2020-08-22,3390,3220,58
2020-08-23,3395,3221,58
2020-08-24,3397,3222,58
2020-08-25,3402,3229,58
2020-08-26,3403,3237,58
2020-08-27,3404,3237,58
2020-08-28,3410,3237,58
2020-08-29,3411,3242,58
2020-08-30,3411,3252,58
2020-08-31,3412,3252,58
2020-09-01,3417,3274,58
2020-09-02,3425,3274,58
2020-09-03,3427,3277,58
2020-09-04,3431,3277,58
2020-09-05,3438,3279,58
2020-09-06,3444,3281,58
2020-09-07,3445,3281,58
2020-09-08,3446,3284,58
2020-09-09,3447,3286,58
2020-09-10,3454,3310,58
2020-09-11,3461,3312,58
2020-09-12,3466,3312,58
2020-09-13,3473,3312,58
2020-09-14,3475,3312,58
2020-09-15,3480,3315,58
2020-09-16,3490,3316,58
2020-09-17,3490,3325,58
2020-09-18,3497,3328,58
2020-09-19,3500,3338,59
2020-09-20,3506,3342,59
2020-09-21,3511,3343,59
2020-09-22,3514,3345,59
2020-09-23,3516,3353,59
2020-09-24,3519,3360,59
2020-09-25,3522,3362,59
2020-09-26,3523,3367,59
2020-09-27,3545,3369,59
2020-09-28,3559,3370,59
2020-09-29,3564,3374,59
2020-09-30,3569,3379,59
2020-10-01,3575,3384,59
2020-10-02,3583,3386,59
2020-10-03,3585,3388,59
2020-10-04,3590,3390,59
2020-10-05,3600,3390,59
2020-10-06,3615,3391,59
2020-10-07,3622,3439,59
2020-10-08,3628,3441,59
2020-10-09,3634,3445,59
2020-10-10,3636,3445,59
2020-10-11,3641,3454,59
2020-10-12,3643,3457,59
2020-10-13,3652,3457,59
2020-10-14,3665,3463,59
2020-10-15,3675,3474,59
2020-10-16,3686,3481,59
2020-10-17,3679,3478,59
2020-10-18,3691,3488,59
2020-10-19,3700,3491,59
2020-10-20,3709,3495,59
2020-10-21,3719,3514,59
2020-10-22,3727,3518,59
2020-10-23,3731,3529,59
2020-10-24,3736,3530,59
2020-10-25,3743,3543,59
2020-10-26,3746,3551,59
2020-10-27,3759,3561,59
2020-10-28,3763,3570,59
2020-10-29,3775,3585,59
2020-10-30,3780,3590,59
2020-10-31,3784,3592,59
2020-11-01,3787,3595,59
2020-11-02,3797,3605,59
2020-11-03,3804,3612,59
2020-11-04,3810,3623,59
2020-11-05,3818,3639,60
2020-11-06,3830,3644,60
2020-11-07,3837,3654,60
2020-11-08,3840,3661,60
2020-11-09,3844,3670,60
2020-11-10,3847,3685,60
2020-11-11,3852,3693,60
2020-11-12,3861,3697,60
2020-11-13,3866,3707,60
2020-11-14,3874,3715,60
2020-11-15,3875,3721,60
2020-11-16,3878,3724,60
2020-11-17,3880,3729,60
2020-11-18,3888,3742,60
2020-11-19,3892,3745,60
2020-11-20,3899,3750,60
2020-11-21,3922,3772,60
2020-11-22,3920,3766,60
2020-11-23,3910,3755,60
2020-11-24,3926,3780,60
2020-11-25,3942,3788,60
2020-11-26,3961,3790,60
2020-11-27,3966,3798,60
2020-11-28,3977,3800,60
2020-11-29,3998,3803,60
2020-11-30,4008,3811,60
2020-12-01,4026,3822,60
2020-12-02,4039,3832,60
2020-12-03,4053,3839,60
2020-12-04,4072,3848,60
2020-12-05,4086,3853,60
2020-12-06,4107,3868,60
2020-12-07,4126,3874,60
2020-12-08,4151,3880,60
2020-12-09,4169,3888,60
2020-12-10,4180,3903,60
2020-12-11,4192,3915,60
2020-12-12,4209,3923,60
2020-12-13,4237,3940,60
2020-12-14,4246,3949,60
2020-12-15,4261,3977,60
2020-12-16,4281,3989,60
2020-12-17,4297,4005,60
2020-12-18,4331,4024,60
2020-12-19,4907,4041,60
2020-12-20,5289,4053,60
2020-12-21,5716,4078,60
2020-12-22,5762,4095,60
2020-12-23,5829,4116,60
2020-12-24,5910,4137,60
2020-12-25,6020,4152,60
2020-12-26,6141,4161,60
2020-12-27,6285,4180,60
2020-12-28,6440,4184,61
2020-12-29,6690,4212,61
2020-12-30,6884,4240,61
2020-12-31,7163,4273,63
2021-01-01,7379,4299,64
2021-01-02,7694,4337,64
2021-01-03,8439,4352,65
2021-01-04,8966,4397,65
2021-01-05,9331,4418,66
2021-01-06,9636,4521,67
2021-01-07,9841,5255,67
2021-01-08,10053,5546,67
2021-01-09,10298,6428,67
2021-01-10,10547,6566,67
2021-01-11,10834,6732,67
2021-01-12,10991,6943,67
2021-01-13,10991,6943,67
2021-01-14,11450,8288,69
2021-01-15,11680,8906,70
2021-01-16,12054,9015,70
2021-01-17,12423,9206,70
2021-01-18,12594,9356,70
2021-01-19,12653,9621,71
2021-01-20,12795,9842,71
2021-01-21,12795,10224,71
2021-01-22,13104,10224,71
2021-01-23,13302,10448,72
2021-01-24,13500,10567,73
2021-01-25,14646,10892,75
2021-01-26,14646,10892,75
2021-01-27,15465,11054,76
2021-01-28,16221,11287,76
2021-01-29,17953,11505,77
2021-01-30,18782,11615,77
2021-01-31,19618,12514,77
2021-02-01,20454,13217,79
2021-02-02,21249,14001,79
2021-02-03,21249,14001,79
2021-02-04,22058,14798,79
2021-02-05,23134,16274,79
2021-02-06,23371,16942,79
2021-02-07,23557,17410,79
2021-02-08,23557,17410,79
2021-02-09,23746,18366,79
2021-02-10,24104,19799,80
2021-02-11,24279,20210,80
2021-02-12,24279,20210,80
2021-02-13,24405,21180,80
2021-02-14,24571,22111,80
2021-02-15,24714,22883,82
2021-02-16,24786,23563,82
2021-02-17,24961,23946,82
2021-02-18,25111,24070,83
2021-02-19,25241,24129,83
2021-02-20,25323,24129,83
2021-02-21,25504,24361,83
2021-02-22,25504,24361,83
2021-02-23,25692,24542,83
2021-02-24,25692,24542,83
2021-02-25,25764,24734,83
2021-02-26,25809,24952,83
2021-02-27,25951,25128,83
2021-02-28,26031,25324,83
2021-03-01,26031,25324,83
2021-03-02,26073,25420,84
2021-03-03,26108,25562,85
2021-03-04,26162,25562,85
2021-03-05,26241,25641,85
2021-03-06,26305,25686,85
2021-03-07,26441,25777,85
2021-03-08,26441,25777,85
2021-03-09,26501,25851,85
2021-03-10,26540,25946,85
2021-03-11,26598,26000,85
2021-03-12,26679,26056,85
2021-03-13,26757,26086,86
2021-03-14,26927,26154,87
2021-03-15,27005,26234,87
2021-03-16,27154,26299,88
2021-03-17,27402,26339,89
2021-03-18,27494,26377,89
2021-03-19,27594,26450,90
2021-03-20,27713,26512,90
2021-03-21,27803,26598,90
2021-03-22,27876,26663,91
2021-03-23,28346,26873,92
2021-03-24,28443,26873,92
2021-03-25,28443,26873,92
2021-03-26,28577,26873,92
2021-03-27,28657,26873,93
2021-03-28,28734,26873,94
2021-03-29,28773,26873,94
2021-03-30,28821,26873,94
2021-03-31,28863,26873,94
2021-04-01,28889,26873,94
2021-04-02,28947,26873,94
2021-04-03,29031,26873,95
2021-04-04,29127,26873,95
2021-04-05,29321,26873,95
2021-04-06,29571,26873,95
2021-04-07,29905,26873,95
2021-04-08,30310,26873,95
2021-04-09,30869,26873,96
2021-04-10,31658,26873,97
2021-04-11,32625,26873,97
2021-04-12,33610,26873,97
2021-04-13,34575,26873,97
2021-04-14,35910,26873,97
2021-04-15,37453,26873,97
2021-04-16,39038,26873,97
2021-04-17,40585,26873,99
2021-04-18,42352,26873,101
2021-04-19,43742,26873,104
2021-04-20,45185,26873,108
2021-04-21,46643,26873,110
2021-04-22,48113,26873,117
2021-04-23,50183,26873,121
2021-04-24,53022,26873,129
2021-04-25,55460,26873,140
2021-04-26,57508,26873,148
2021-04-27,59688,26873,163
2021-04-28,61699,26873,178
2021-04-29,63570,26873,188
2021-04-30,65153,26873,203
2021-05-01,67044,26873,224
2021-05-02,68984,26873,245
2021-05-03,71025,26873,276
2021-05-04,72788,26873,303
2021-05-05,74900,26873,318
2021-05-06,76811,26873,336
2021-05-07,78855,26873,363
2021-05-08,81274,26873,382
2020-01-22,0,0,0
2020-01-23,0,0,0
2020-01-24,0,0,0
2020-01-25,0,0,0
2020-01-26,0,0,0
2020-01-27,0,0,0
2020-01-28,0,0,0
2020-01-29,0,0,0
2020-01-30,0,0,0
2020-01-31,0,0,0
2020-02-01,0,0,0
2020-02-02,0,0,0
2020-02-03,0,0,0
2020-02-04,0,0,0
2020-02-05,0,0,0
2020-02-06,0,0,0
2020-02-07,0,0,0
2020-02-08,0,0,0
2020-02-09,0,0,0
2020-02-10,0,0,0
2020-02-11,0,0,0
2020-02-12,0,0,0
2020-02-13,0,0,0
2020-02-14,0,0,0
2020-02-15,0,0,0
2020-02-16,0,0,0
2020-02-17,0,0,0
2020-02-18,0,0,0
2020-02-19,0,0,0
2020-02-20,0,0,0
2020-02-21,0,0,0
2020-02-22,0,0,0
2020-02-23,0,0,0
2020-02-24,0,0,0
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,0,0,0
2020-03-07,0,0,0
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,0,0,0
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,0,0,0
2020-03-18,0,0,0
2020-03-19,0,0,0
2020-03-20,0,0,0
2020-03-21,0,0,0
2020-03-22,1,0,0
2020-03-23,1,0,0
2020-03-24,1,0,0
2020-03-25,1,0,0
2020-03-26,1,0,0
2020-03-27,1,0,0
2020-03-28,1,0,0
2020-03-29,1,0,0
2020-03-30,1,0,0
2020-03-31,1,0,0
2020-04-01,1,0,0
2020-04-02,1,0,0
2020-04-03,1,0,0
2020-04-04,1,0,0
2020-04-05,1,0,0
2020-04-06,1,0,0
2020-04-07,1,0,0
2020-04-08,1,0,0
2020-04-09,1,0,0
2020-04-10,2,1,0
2020-04-11,2,1,0
2020-04-12,2,1,0
2020-04-13,4,1,0
2020-04-14,6,1,0
2020-04-15,8,1,0
2020-04-16,18,1,0
2020-04-17,18,1,0
2020-04-18,18,1,0
2020-04-19,19,1,0
2020-04-20,22,1,0
2020-04-21,23,1,0
2020-04-22,23,1,0
2020-04-23,23,1,0
2020-04-24,24,2,0
2020-04-25,24,2,0
2020-04-26,24,2,0
2020-04-27,24,2,0
2020-04-28,24,6,0
2020-04-29,24,6,0
2020-04-30,24,16,0
2020-05-01,24,16,0
2020-05-02,24,16,0
2020-05-03,24,16,0
2020-05-04,24,20,0
2020-05-05,24,20,0
2020-05-06,24,20,0
2020-05-07,24,21,0
2020-05-08,24,21,0
2020-05-09,24,21,0
2020-05-10,24,21,0
2020-05-11,24,21,0
2020-05-12,24,21,0
2020-05-13,24,21,0
2020-05-14,24,21,0
2020-05-15,24,24,0
2020-05-16,24,24,0
2020-05-17,24,24,0
2020-05-18,24,24,0
2020-05-19,24,24,0
2020-05-20,24,24,0
2020-05-21,24,24,0
2020-05-22,24,24,0
2020-05-23,24,24,0
2020-05-24,24,24,0
2020-05-25,24,24,0
2020-05-26,24,24,0
2020-05-27,24,24,0
2020-05-28,24,24,0
2020-05-29,24,24,0
2020-05-30,24,24,0
2020-05-31,24,24,0
2020-06-01,24,24,0
2020-06-02,24,24,0
2020-06-03,24,24,0
2020-06-04,24,24,0
2020-06-05,24,24,0
2020-06-06,24,24,0
2020-06-07,24,24,0
2020-06-08,24,24,0
2020-06-09,24,24,0
2020-06-10,24,24,0
2020-06-11,24,24,0
2020-06-12,24,24,0
2020-06-13,24,24,0
2020-06-14,24,24,0
2020-06-15,24,24,0
2020-06-16,24,24,0
2020-06-17,24,24,0
2020-06-18,24,24,0
2020-06-19,24,24,0
2020-06-20,24,24,0
2020-06-21,24,24,0
2020-06-22,24,24,0
2020-06-23,24,24,0
2020-06-24,24,24,0
2020-06-25,24,24,0
2020-06-26,24,24,0
2020-06-27,24,24,0
2020-06-28,24,24,0
2020-06-29,24,24,0
2020-06-30,24,24,0
2020-07-01,24,24,0
2020-07-02,24,24,0
2020-07-03,24,24,0
2020-07-04,24,24,0
2020-07-05,24,24,0
2020-07-06,24,24,0
2020-07-07,24,24,0
2020-07-08,24,24,0
2020-07-09,24,24,0
2020-07-10,24,24,0
2020-07-11,24,24,0
2020-07-12,24,24,0
2020-07-13,24,24,0
2020-07-14,24,24,0
2020-07-15,24,24,0
2020-07-16,24,24,0
2020-07-17,24,24,0
2020-07-18,24,24,0
2020-07-19,24,24,0
2020-07-20,24,24,0
2020-07-21,24,24,0
2020-07-22,24,24,0
2020-07-23,24,24,0
2020-07-24,24,24,0
2020-07-25,24,24,0
2020-07-26,24,24,0
2020-07-27,24,24,0
2020-07-28,24,24,0
2020-07-29,24,24,0
2020-07-30,24,24,0
2020-07-31,24,24,0
2020-08-01,24,24,0
2020-08-02,24,24,0
2020-08-03,24,24,0
2020-08-04,25,24,0
2020-08-05,25,24,0
2020-08-06,25,24,0
2020-08-07,25,24,0
2020-08-08,25,24,0
2020-08-09,25,24,0
2020-08-10,25,24,0
2020-08-11,25,24,0
2020-08-12,25,24,0
2020-08-13,25,24,0
2020-08-14,25,24,0
2020-08-15,25,24,0
2020-08-16,25,24,0
2020-08-17,25,24,0
2020-08-18,25,24,0
2020-08-19,25,25,0
2020-08-20,25,25,0
2020-08-21,25,25,0
2020-08-22,26,25,0
2020-08-23,26,25,0
2020-08-24,26,25,0
2020-08-25,26,25,0
2020-08-26,26,25,0
2020-08-27,27,25,0
2020-08-28,27,25,0
2020-08-29,27,25,0
2020-08-30,27,25,0
2020-08-31,27,25,0
2020-09-01,27,25,0
2020-09-02,27,25,0
2020-09-03,27,25,0
2020-09-04,27,25,0
2020-09-05,27,25,0
2020-09-06,27,25,0
2020-09-07,27,25,0
2020-09-08,27,25,0
2020-09-09,27,25,0
2020-09-10,27,25,0
2020-09-11,27,25,0
2020-09-12,27,25,0
2020-09-13,27,25,0
2020-09-14,27,26,0
2020-09-15,27,26,0
2020-09-16,27,26,0
2020-09-17,27,26,0
2020-09-18,27,26,0
2020-09-19,27,26,0
2020-09-20,27,26,0
2020-09-21,27,27,0
2020-09-22,27,27,0
2020-09-23,27,27,0
2020-09-24,27,27,0
2020-09-25,27,27,0
2020-09-26,27,27,0
2020-09-27,27,27,0
2020-09-28,27,27,0
2020-09-29,28,28,0
2020-09-30,28,28,0
2020-10-01,28,28,0
2020-10-02,28,28,0
2020-10-03,28,28,0
2020-10-04,28,28,0
2020-10-05,28,28,0
2020-10-06,28,28,0
2020-10-07,28,28,0
2020-10-08,28,28,0
2020-10-09,28,28,0
2020-10-10,28,28,0
2020-10-11,28,28,0
2020-10-12,29,28,0
2020-10-13,29,28,0
2020-10-14,29,28,0
2020-10-15,29,28,0
2020-10-16,29,28,0
2020-10-17,29,28,0
2020-10-18,29,28,0
2020-10-19,29,28,0
2020-10-20,29,28,0
2020-10-21,29,28,0
2020-10-22,29,28,0
2020-10-23,29,28,0
2020-10-24,29,28,0
2020-10-25,29,28,0
2020-10-26,30,28,0
2020-10-27,30,29,0
2020-10-28,30,29,0
2020-10-29,30,29,0
2020-10-30,30,29,0
2020-10-31,30,29,0
2020-11-01,30,29,0
2020-11-02,30,29,0
2020-11-03,30,29,0
2020-11-04,30,29,0
2020-11-05,30,29,0
2020-11-06,30,29,0
2020-11-07,30,29,0
2020-11-08,30,29,0
2020-11-09,30,29,0
2020-11-10,30,29,0
2020-11-11,30,29,0
2020-11-12,30,29,0
2020-11-13,30,29,0
2020-11-14,30,30,0
2020-11-15,30,30,0
2020-11-16,30,30,0
2020-11-17,30,30,0
2020-11-18,30,30,0
2020-11-19,30,30,0
2020-11-20,30,30,0
2020-11-21,30,30,0
2020-11-22,30,30,0
2020-11-23,30,30,0
2020-11-24,30,30,0
2020-11-25,30,30,0
2020-11-26,30,30,0
2020-11-27,30,30,0
2020-11-28,30,30,0
2020-11-29,30,30,0
2020-11-30,30,30,0
2020-12-01,30,30,0
2020-12-02,31,30,0
2020-12-03,31,30,0
2020-12-04,31,30,0
2020-12-05,31,30,0
2020-12-06,31,30,0
2020-12-07,31,30,0
2020-12-08,31,30,0
2020-12-09,31,30,0
2020-12-10,31,30,0
2020-12-11,31,30,0
2020-12-12,31,30,0
2020-12-13,31,30,0
2020-12-14,31,30,0
2020-12-15,31,30,0
2020-12-16,31,30,0
2020-12-17,31,30,0
2020-12-18,31,30,0
2020-12-19,31,35,0
2020-12-20,31,31,0
2020-12-21,31,31,0
2020-12-22,31,31,0
2020-12-23,33,31,0
2020-12-24,41,31,0
2020-12-25,41,32,0
2020-12-26,41,32,0
2020-12-27,41,32,0
2020-12-28,44,32,0
2020-12-29,44,32,0
2020-12-30,44,32,0
2020-12-31,44,32,0
2021-01-01,44,32,0
2021-01-02,44,32,0
2021-01-03,46,32,0
2021-01-04,49,37,0
2021-01-05,49,37,0
2021-01-06,49,37,0
2021-01-07,49,40,0
2021-01-08,49,40,0
2021-01-09,49,40,0
2021-01-10,49,41,0
2021-01-11,49,41,0
2021-01-12,49,44,0
2021-01-13,51,45,0
2021-01-14,51,45,0
2021-01-15,51,45,0
2021-01-16,52,49,0
2021-01-17,52,49,0
2021-01-18,52,49,0
2021-01-19,52,49,0
2021-01-20,53,49,0
2021-01-21,53,49,0
2021-01-22,53,49,0
2021-01-23,64,49,0
2021-01-24,67,50,0
2021-01-25,67,50,0
2021-01-26,67,50,0
2021-01-27,68,54,0
2021-01-28,68,54,0
2021-01-29,69,54,0
2021-01-30,70,55,0
2021-01-31,70,55,0
2021-02-01,70,55,0
2021-02-02,75,55,0
2021-02-03,77,57,0
2021-02-04,80,57,0
2021-02-05,80,61,0
2021-02-06,80,61,0
2021-02-07,80,61,0
2021-02-08,80,61,0
2021-02-09,86,61,0
2021-02-10,86,61,0
2021-02-11,100,62,0
2021-02-12,100,62,0
2021-02-13,101,62,0
2021-02-14,102,62,0
2021-02-15,102,62,0
2021-02-16,102,62,0
2021-02-17,102,62,0
2021-02-18,103,81,0
2021-02-19,103,81,0
2021-02-20,103,82,0
2021-02-21,103,82,0
2021-02-22,103,82,0
2021-02-23,107,82,0
2021-02-24,109,88,0
2021-02-25,110,89,0
2021-02-26,110,89,0
2021-02-27,111,89,0
2021-02-28,113,90,0
2021-03-01,113,90,0
2021-03-02,113,90,0
2021-03-03,113,90,0
2021-03-04,113,90,0
2021-03-05,119,94,0
2021-03-06,119,94,0
2021-03-07,122,94,0
2021-03-08,129,94,0
2021-03-09,142,94,0
2021-03-10,145,94,0
2021-03-11,159,94,0
2021-03-12,170,94,0
2021-03-13,178,94,0
2021-03-14,196,99,0
2021-03-15,203,104,0
2021-03-16,208,104,0
2021-03-17,216,109,0
2021-03-18,229,110,0
2021-03-19,252,114,0
2021-03-20,271,117,0
2021-03-21,326,120,0
2021-03-22,335,124,0
2021-03-23,351,124,0
2021-03-24,372,125,0
2021-03-25,394,137,0
2021-03-26,452,154,0
2021-03-27,480,156,0
2021-03-28,491,169,0
2021-03-29,512,170,0
2021-03-30,563,181,0
2021-03-31,604,189,0
2021-04-01,643,192,0
2021-04-02,677,216,0
2021-04-03,714,267,0
2021-04-04,714,267,0
2021-04-05,766,294,0
2021-04-06,779,294,1
2021-04-07,779,294,1
2021-04-08,787,384,1
2021-04-09,877,395,1
2021-04-10,947,443,1
2021-04-11,947,443,1
2021-04-12,1046,550,1
2021-04-13,1074,550,2
2021-04-14,1103,564,2
2021-04-15,1138,564,2
2021-04-16,1193,624,2
2021-04-17,1236,644,2
2021-04-18,1306,665,2
2021-04-19,1368,695,2
2021-04-20,1452,727,2
2021-04-21,1509,760,2
2021-04-22,1657,795,3
2021-04-23,1657,795,3
2021-04-24,1739,814,3
2021-04-25,1897,878,3
2021-04-26,1949,896,3
2021-04-27,2048,972,3
2021-04-28,2124,1020,3
2021-04-29,2190,1067,3
2021-04-30,2276,1209,3
2021-05-01,2276,1209,3
2021-05-02,2444,1183,4
2021-05-03,2524,1265,4
2021-05-04,2653,1334,4
2021-05-05,2786,1368,4
2021-05-06,2870,1449,4
2021-05-07,2965,1596,4
2021-05-08,3111,1601,4
2020-01-22,0,0,0
2020-01-23,0,0,0
2020-01-24,0,0,0
2020-01-25,0,0,0
2020-01-26,0,0,0
2020-01-27,0,0,0
2020-01-28,0,0,0
2020-01-29,0,0,0
2020-01-30,0,0,0
2020-01-31,0,0,0
2020-02-01,0,0,0
2020-02-02,0,0,0
2020-02-03,0,0,0
2020-02-04,0,0,0
2020-02-05,0,0,0
2020-02-06,0,0,0
2020-02-07,0,0,0
2020-02-08,0,0,0
2020-02-09,0,0,0
2020-02-10,0,0,0
2020-02-11,0,0,0
2020-02-12,0,0,0
2020-02-13,0,0,0
2020-02-14,0,0,0
2020-02-15,0,0,0
2020-02-16,0,0,0
2020-02-17,0,0,0
2020-02-18,0,0,0
2020-02-19,0,0,0
2020-02-20,0,0,0
2020-02-21,0,0,0
2020-02-22,0,0,0
2020-02-23,0,0,0
2020-02-24,0,0,0
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,1,0,0
2020-03-07,1,0,0
2020-03-08,1,0,0
2020-03-09,1,0,0
2020-03-10,1,0,0
2020-03-11,1,0,0
2020-03-12,1,0,0
2020-03-13,1,0,0
2020-03-14,1,0,0
2020-03-15,1,0,0
2020-03-16,1,0,0
2020-03-17,1,0,0
2020-03-18,1,0,0
2020-03-19,1,0,0
2020-03-20,9,1,0
2020-03-21,16,1,0
2020-03-22,16,1,0
2020-03-23,18,1,0
2020-03-24,20,1,0
2020-03-25,23,1,0
2020-03-26,23,1,0
2020-03-27,25,1,1
2020-03-28,25,1,1
2020-03-29,25,1,1
2020-03-30,30,1,1
2020-03-31,34,10,1
2020-04-01,36,10,2
2020-04-02,39,17,2
2020-04-03,40,17,3
2020-04-04,41,17,3
2020-04-05,44,20,3
2020-04-06,58,23,3
2020-04-07,65,23,3
2020-04-08,70,23,3
2020-04-09,73,24,3
2020-04-10,76,25,3
2020-04-11,76,25,3
2020-04-12,76,29,3
2020-04-13,77,29,3
2020-04-14,77,32,3
2020-04-15,81,35,3
2020-04-16,81,45,5
2020-04-17,83,48,5
2020-04-18,84,49,5
2020-04-19,84,52,5
2020-04-20,84,53,6
2020-04-21,86,56,6
2020-04-22,88,56,6
2020-04-23,88,59,6
2020-04-24,90,59,6
2020-04-25,96,62,6
2020-04-26,98,62,6
2020-04-27,98,62,6
2020-04-28,99,63,6
2020-04-29,109,64,7
2020-04-30,116,65,9
2020-05-01,123,66,9
2020-05-02,123,66,9
2020-05-03,124,67,9
2020-05-04,126,74,9
2020-05-05,128,74,9
2020-05-06,128,77,9
2020-05-07,135,85,9
2020-05-08,145,85,10
2020-05-09,153,87,10
2020-05-10,174,89,11
2020-05-11,181,89,11
2020-05-12,199,92,11
2020-05-13,219,96,11
2020-05-14,238,96,11
2020-05-15,263,96,11
2020-05-16,298,99,11
2020-05-17,301,104,11
2020-05-18,330,106,12
2020-05-19,338,107,12
2020-05-20,340,110,12
2020-05-21,354,118,12
